OID_,Name,Parcel__Parcel_Name,Project_ID,Record_Type,Project_Status,Owner__Full_Name,Project_Street_Number,Project_Street_Name,Project_Street_Suffix,Neighborhood,Project_Zip_Code,Letter_of_Intent,Filed_Date,BPDA_Board_Approval,First_Building_Permit,COO_Permit_Date,Last_Modified_Date,Last_Project_Update_Date,Lat,Lon,A80_Proj_ID,LocCode,A80_URL,URL_Base,URL_Stat
800,Dudley Crossing,,1522,,,,,,,Roxbury,,,,8/15/2013 0:00:00,,,10/30/2020 0:00:00,,42.326200000000000,-71.075400000000002,1522,,http://www.bostonplans.org/projects/development-projects/Dudley-Crossing,Dudley-Crossing,200
801,BC High School Cadigan Hall Project,,1523,,,,,,,Dorchester,,,7/30/2012 0:00:00,9/13/2012 0:00:00,1/10/2013 0:00:00,11/13/2013 0:00:00,11/30/2020 0:00:00,11/6/2012 0:00:00,42.316800000000001,-71.046800000000005,1523,,http://www.bostonplans.org/projects/development-projects/BC-High-School-Cadigan-Hall-Project,BC-High-School-Cadigan-Hall-Project,200
802,40 Trinity Place,,1524,,,,,,,Back Bay,,8/21/2012 0:00:00,7/16/2013 0:00:00,12/19/2013 0:00:00,4/1/2017 0:00:00,,11/29/2020 0:00:00,4/14/2016 0:00:00,42.348500000000001,-71.074700000000007,1524,,http://www.bostonplans.org/projects/development-projects/40-Trinity-Place,40-Trinity-Place,200
803,Nashua Street Residences NPC,,1525,,,,,,,Downtown,,8/24/2012 0:00:00,,,,,10/30/2020 0:00:00,,42.366000000000000,-71.063400000000001,1525,,,Nashua-Street-Residences-NPC,404
804,1085 Boylston Street,,1526,,,,,,,Fenway,,,8/23/2012 0:00:00,10/18/2012 0:00:00,5/20/2013 0:00:00,10/2/2015 0:00:00,11/30/2020 0:00:00,10/18/2012 0:00:00,42.347299999999997,-71.088999999999999,1526,,http://www.bostonplans.org/projects/development-projects/1085-Boylston-Street,1085-Boylston-Street,200
805,Olmsted Green Lena Park CDC and Brooke Charter Sch,,1527,,,,,,,Dorchester,,,,,,,10/30/2020 0:00:00,,42.294600000000003,-71.092200000000005,1527,,http://www.bostonplans.org/projects/development-projects/Olmsted-Green-Lena-Park-CDC-and-Brooke-Charter-Sch,Olmsted-Green-Lena-Park-CDC-and-Brooke-Charter-Sch,200
806,Gate of Heaven Residential Development,,1528,,,,,,,South Boston,,,9/18/2012 0:00:00,10/18/2012 0:00:00,6/14/2013 0:00:00,7/18/2014 0:00:00,11/30/2020 0:00:00,10/18/2012 0:00:00,42.334899999999998,-71.040199999999999,1528,,http://www.bostonplans.org/projects/development-projects/Gate-of-Heaven-Residential-Development,Gate-of-Heaven-Residential-Development,200
807,45-53 Hereford Street,,1529,,,,,,,Back Bay,,,9/10/2012 0:00:00,,,,10/30/2020 0:00:00,,42.348799999999997,-71.085999999999999,1529,,,45-53-Hereford-Street,404
808,59 Temple Place,,1530,,,,,,,Downtown,,9/12/2012 0:00:00,10/26/2012 0:00:00,12/13/2012 0:00:00,3/13/2014 0:00:00,10/25/2016 0:00:00,11/30/2020 0:00:00,12/13/2012 0:00:00,42.354700000000001,-71.061599999999999,1530,,http://www.bostonplans.org/projects/development-projects/59-Temple-Place,59-Temple-Place,200
809,Skating Club of Boston,,1532,,,,,,,Brighton,,9/24/2012 0:00:00,11/21/2013 0:00:00,4/16/2015 0:00:00,,,10/30/2020 0:00:00,,42.358499999999999,-71.138400000000004,1532,,,Skating-Club-of-Boston,404
810,25 Morrissey Boulevard,,1533,,,,,,,Dorchester,,10/2/2012 0:00:00,11/20/2012 0:00:00,1/17/2013 0:00:00,9/4/2014 0:00:00,9/30/2016 0:00:00,10/30/2020 0:00:00,,42.319499999999998,-71.051299999999998,1533,,,25-Morrissey-Boulevard,404
811,University Place Residences,,1534,,,,,,,Dorchester,,10/4/2012 0:00:00,4/8/2013 0:00:00,7/16/2013 0:00:00,10/1/2013 0:00:00,10/30/2013 0:00:00,11/30/2020 0:00:00,7/16/2013 0:00:00,42.320900000000002,-71.049199999999999,1534,,http://www.bostonplans.org/projects/development-projects/University-Place-Residences,University-Place-Residences,200
812,MATCH School Hyde Park,,1536,,,,,,,Hyde Park,,10/15/2012 0:00:00,9/19/2013 0:00:00,12/5/2013 0:00:00,3/5/2015 0:00:00,9/29/2015 0:00:00,11/30/2020 0:00:00,12/5/2013 0:00:00,42.261899999999997,-71.105199999999996,1536,,http://www.bostonplans.org/projects/development-projects/MATCH-School-Hyde-Park,MATCH-School-Hyde-Park,200
813,Harvard University - 28 Travis Street,,1537,,,,,,,Allston,,,,3/14/2013 0:00:00,3/25/2013 0:00:00,12/9/2013 0:00:00,11/29/2020 0:00:00,3/14/2013 0:00:00,42.362200000000001,-71.127200000000002,1537,,http://www.bostonplans.org/projects/development-projects/Harvard-University-28-Travis-Street,Harvard-University-28-Travis-Street,200
814,Seaport Square Block A,,1538,,,,,,,South Boston Waterfront,,,,11/15/2012 0:00:00,10/16/2013 0:00:00,11/25/2015 0:00:00,10/30/2020 0:00:00,,42.353700000000003,-71.048299999999998,1538,,,Seaport-Square-Block-A,404
815,Boston University - School of Law,,1539,,,,,,,Fenway,,,6/19/2012 0:00:00,10/18/2012 0:00:00,7/25/2013 0:00:00,6/24/2015 0:00:00,11/30/2020 0:00:00,10/18/2012 0:00:00,42.350900000000003,-71.107900000000001,1539,,http://www.bostonplans.org/projects/development-projects/Boston-University-School-of-Law,Boston-University-School-of-Law,200
816,Parcel X-46,,1540,,,,,,,Charlestown,,,,,,,10/30/2020 0:00:00,,42.376800000000003,-71.058800000000005,1540,,,Parcel-X-46,404
817,16-20 Peterborough Street,,1542,,,,,,,Fenway,,,10/23/2012 0:00:00,1/17/2013 0:00:00,12/31/2013 0:00:00,8/25/2017 0:00:00,11/30/2020 0:00:00,1/17/2013 0:00:00,42.343899999999998,-71.095699999999994,1542,,http://www.bostonplans.org/projects/development-projects/16-20-Peterborough-Street,16-20-Peterborough-Street,200
818,458-460 Washington Street,,1543,,,,,,,Brighton,,,5/24/2012 0:00:00,7/12/2012 0:00:00,9/16/2019 0:00:00,,11/29/2020 0:00:00,7/12/2012 0:00:00,42.348399999999998,-71.158600000000007,1543,,http://www.bostonplans.org/projects/development-projects/458-460-Washington-Street,458-460-Washington-Street,200
819,Herb Chambers at 75 Morrissey Blvd,,1545,,,,,,,Dorchester,,,11/21/2012 0:00:00,1/17/2013 0:00:00,9/4/2014 0:00:00,9/4/2014 0:00:00,10/30/2020 0:00:00,,42.316899999999997,-71.050100000000000,1545,,http://www.bostonplans.org/projects/development-projects/Herb-Chambers-at-75-Morrissey-Blvd,Herb-Chambers-at-75-Morrissey-Blvd,200
820,22-26 West Broadway,,1546,,,,,,,South Boston,,,11/7/2012 0:00:00,1/17/2013 0:00:00,7/17/2013 0:00:00,6/9/2015 0:00:00,11/30/2020 0:00:00,6/4/2015 0:00:00,42.342799999999997,-71.056600000000003,1546,,http://www.bostonplans.org/projects/development-projects/22-26-West-Broadway,22-26-West-Broadway,200
821,Barry's Corner Residential & Retail Commons,,1547,,,,,,,Allston,,,12/14/2012 0:00:00,4/11/2013 0:00:00,5/2/2014 0:00:00,11/4/2015 0:00:00,1/20/2021 0:00:00,11/2/2015 0:00:00,42.364699999999999,-71.129099999999994,1547,,http://www.bostonplans.org/projects/development-projects/Barry-s-Corner-Residential-&-Retail-Commons,Barry-s-Corner-Residential-&-Retail-Commons,200
822,371-401 D Street Development,,1548,,,,,,,South Boston Waterfront,,,,5/16/2013 0:00:00,10/30/2015 0:00:00,,10/30/2020 0:00:00,,42.342700000000001,-71.045500000000004,1548,,,371-401-D-Street-Development,404
823,327-337 Summer Street and 319 A Street,,1549,,,,,,,South Boston Waterfront,,11/6/2012 0:00:00,1/2/2013 0:00:00,,,,10/30/2020 0:00:00,,42.348999999999997,-71.048199999999994,1549,,,327-337-Summer-Street-and-319-A-Street,404
824,75 Brainerd Road,,1550,,,,,,,Allston,,,1/11/2013 0:00:00,5/16/2013 0:00:00,12/6/2013 0:00:00,8/29/2014 0:00:00,11/30/2020 0:00:00,10/28/2013 0:00:00,42.347700000000003,-71.134100000000004,1550,,http://www.bostonplans.org/projects/development-projects/75-Brainerd-Road,75-Brainerd-Road,200
825,37 North Beacon Street,,1551,,,,,,,Allston,,,1/11/2013 0:00:00,3/14/2013 0:00:00,4/22/2013 0:00:00,,10/30/2020 0:00:00,,42.354100000000003,-71.139200000000002,1551,,,37-North-Beacon-Street,404
826,Edward W. Brooke Charter School,,1552,,,,,,,East Boston,,,,2/14/2013 0:00:00,7/10/2013 0:00:00,9/3/2014 0:00:00,11/29/2020 0:00:00,2/14/2013 0:00:00,42.382800000000003,-71.016300000000001,1552,,,Edward-W.-Brooke-Charter-School,404
827,4236 Washington Street,,1553,,,,,,,Roslindale,,,1/16/2013 0:00:00,6/13/2013 0:00:00,7/10/2014 0:00:00,2/28/2015 0:00:00,11/30/2020 0:00:00,6/13/2013 0:00:00,42.286000000000001,-71.128200000000007,1553,,http://www.bostonplans.org/projects/development-projects/4236-Washington-Street,4236-Washington-Street,200
828,Showa Boston Institute for Language and Culture 3r,,1554,,,,,,,Jamaica Plain,,,1/17/2013 0:00:00,,,,10/30/2020 0:00:00,,42.307499999999997,-71.131299999999996,1554,,http://www.bostonplans.org/projects/development-projects/Showa-Boston-Institute-for-Language-and-Culture-3r,Showa-Boston-Institute-for-Language-and-Culture-3r,200
829,Bartlett Place Development,,1556,,,,,,,Roxbury,,1/18/2013 0:00:00,3/1/2013 0:00:00,9/12/2013 0:00:00,12/14/2016 0:00:00,,11/30/2020 0:00:00,11/30/2020 0:00:00,42.327399999999997,-71.088700000000003,1556,,,Bartlett-Place-Development,404
830,Madison Tropical Parcel 10,,1557,,,,,,,Roxbury,,3/4/2013 0:00:00,4/17/2013 0:00:00,6/13/2013 0:00:00,1/10/2014 0:00:00,10/2/2015 0:00:00,1/10/2021 0:00:00,1/5/2021 0:00:00,42.332999999999998,-71.082099999999997,1557,,http://www.bostonplans.org/projects/development-projects/Madison-Tropical-Parcel-10,Madison-Tropical-Parcel-10,200
831,1350 Boylston Street,,1558,,,,,,,Fenway,,3/13/2013 0:00:00,7/15/2013 0:00:00,12/19/2013 0:00:00,9/25/2015 0:00:00,9/28/2017 0:00:00,1/11/2021 0:00:00,2/5/2019 0:00:00,42.344400000000000,-71.099699999999999,1558,,http://www.bostonplans.org/projects/development-projects/1350-Boylston-Street,1350-Boylston-Street,200
832,425 Washington Street,,1559,,,,,,,Brighton,,3/12/2013 0:00:00,11/19/2013 0:00:00,4/14/2016 0:00:00,,,11/30/2020 0:00:00,4/14/2016 0:00:00,42.349400000000003,-71.156000000000006,1559,,http://www.bostonplans.org/projects/development-projects/425-Washington-Street,425-Washington-Street,200
833,Residences at Dahlgren Hall at 309 E Street,,1560,,,,,,,South Boston,,,2/15/2013 0:00:00,5/16/2013 0:00:00,9/25/2013 0:00:00,4/27/2015 0:00:00,11/30/2020 0:00:00,5/16/2013 0:00:00,42.337200000000003,-71.049499999999995,1560,,http://www.bostonplans.org/projects/development-projects/Residences-at-Dahlgren-Hall-at-309-E-Street,Residences-at-Dahlgren-Hall-at-309-E-Street,200
834,Ropewalk Complex,,1561,,,,,,,Charlestown,,6/18/2013 0:00:00,5/2/2014 0:00:00,4/14/2016 0:00:00,12/20/2018 0:00:00,,10/30/2020 0:00:00,,42.376800000000003,-71.053700000000006,1561,,http://www.bostonplans.org/projects/development-projects/Ropewalk-Complex,Ropewalk-Complex,200
835,Boston Garden Phase III,,1562,,,,,,,West End,,5/15/2013 0:00:00,9/11/2013 0:00:00,12/19/2013 0:00:00,6/9/2017 0:00:00,,10/30/2020 0:00:00,,42.366300000000003,-71.062299999999993,1562,,,Boston-Garden-Phase-III,404
836,Melnea Hotel and Residences,,1563,,,,,,,Roxbury,,,4/29/2013 0:00:00,7/16/2013 0:00:00,12/21/2016 0:00:00,5/13/2019 0:00:00,1/11/2021 0:00:00,11/19/2019 0:00:00,42.333700000000000,-71.081500000000005,1563,,http://www.bostonplans.org/projects/development-projects/Melnea-Hotel-and-Residences,Melnea-Hotel-and-Residences,200
837,75 Amory Avenue Building K Jackson Square,,1565,,,,,,,Jamaica Plain,,,,7/16/2013 0:00:00,8/7/2014 0:00:00,10/10/2014 0:00:00,10/30/2020 0:00:00,,42.320700000000002,-71.099800000000002,1565,,http://www.bostonplans.org/projects/development-projects/75-Amory-Avenue-Building-K-Jackson-Square,75-Amory-Avenue-Building-K-Jackson-Square,200
838,South Boston Cambria Hotel,,1566,,,,,,,South Boston,,5/25/2013 0:00:00,8/5/2013 0:00:00,10/8/2013 0:00:00,10/14/2016 0:00:00,7/2/2019 0:00:00,11/30/2020 0:00:00,10/8/2013 0:00:00,42.343200000000003,-71.057000000000002,1566,,,South-Boston-Cambria-Hotel,404
839,Parcel K,,1567,,,,,,,South Boston Waterfront,,5/24/2013 0:00:00,1/2/2014 0:00:00,5/15/2014 0:00:00,,,10/30/2020 0:00:00,,42.347400000000000,-71.037000000000006,1567,,http://www.bostonplans.org/projects/development-projects/Parcel-K,Parcel-K,200
840,Fisher College Institutional Master Plan,,1568,,,,,,,Back Bay,,,,,,,10/30/2020 0:00:00,,42.355300000000000,-71.074200000000005,1568,,,Fisher-College-Institutional-Master-Plan,404
841,80 East Berkeley Street,,1569,,,,,,,South End,,6/12/2013 0:00:00,8/8/2013 0:00:00,10/17/2013 0:00:00,,,11/30/2020 0:00:00,10/17/2013 0:00:00,42.344400000000000,-71.066100000000006,1569,,http://www.bostonplans.org/projects/development-projects/80-East-Berkeley-Street,80-East-Berkeley-Street,200
842,Emerson College - 2 Boylston Place,,1571,,,,,,,Downtown,,6/5/2013 0:00:00,8/26/2013 0:00:00,12/19/2013 0:00:00,12/17/2015 0:00:00,6/2/2017 0:00:00,11/30/2020 0:00:00,12/19/2013 0:00:00,42.352100000000000,-71.063599999999994,1571,,,Emerson-College-2-Boylston-Place,404
843,30 Polk Street,,1572,,,,,,,Charlestown,,,6/13/2013 0:00:00,8/15/2013 0:00:00,11/26/2014 0:00:00,5/31/2018 0:00:00,10/30/2020 0:00:00,,42.379600000000003,-71.061199999999999,1572,,http://www.bostonplans.org/projects/development-projects/30-Polk-Street,30-Polk-Street,200
844,The Commons at Forest Hills,,1574,,,,,,,Jamaica Plain,,6/18/2013 0:00:00,7/24/2013 0:00:00,10/17/2013 0:00:00,9/9/2014 0:00:00,3/20/2017 0:00:00,11/30/2020 0:00:00,10/17/2013 0:00:00,42.303699999999999,-71.111000000000004,1574,,http://www.bostonplans.org/projects/development-projects/The-Commons-at-Forest-Hills,The-Commons-at-Forest-Hills,200
845,Boston Childrens Hospital - Clinical Building,,1575,,,,,,,Longwood Medical Area,,,10/12/2012 0:00:00,11/14/2013 0:00:00,5/8/2018 0:00:00,,11/30/2020 0:00:00,11/14/2013 0:00:00,42.336199999999998,-71.105500000000006,1575,,,Boston-Childrens-Hospital-Clinical-Building,404
846,345 Harrison Avenue,,1576,,,,,,,South End,,6/14/2013 0:00:00,10/31/2013 0:00:00,2/11/2016 0:00:00,9/28/2016 0:00:00,8/21/2018 0:00:00,1/13/2021 0:00:00,,42.345100000000002,-71.064400000000006,1576,,http://www.bostonplans.org/projects/development-projects/345-Harrison-Avenue,345-Harrison-Avenue,200
847,74 Highland Street,,1577,,,,,,,Roxbury,,,6/5/2013 0:00:00,,,,10/30/2020 0:00:00,,42.327399999999997,-71.092399999999998,1577,,,74-Highland-Street,404
848,Wentworth - 500 Huntington Avenue PDA,,1578,,,,,,,Mission Hill,,,,9/12/2013 0:00:00,,,11/29/2020 0:00:00,9/12/2013 0:00:00,42.337699999999998,-71.093999999999994,1578,,,Wentworth-500-Huntington-Avenue-PDA,404
849,Joseph M Smith Community Health Center,,1579,,,,,,,Brighton,,,6/14/2013 0:00:00,7/16/2013 0:00:00,12/19/2013 0:00:00,9/18/2015 0:00:00,11/30/2020 0:00:00,7/16/2013 0:00:00,42.362000000000002,-71.144199999999998,1579,,http://www.bostonplans.org/projects/development-projects/Joseph-M-Smith-Community-Health-Center,Joseph-M-Smith-Community-Health-Center,200
850,17 Court Street Renovation,,1580,,,,,,,Downtown,,5/16/2013 0:00:00,7/12/2013 0:00:00,8/15/2013 0:00:00,3/31/2015 0:00:00,12/21/2016 0:00:00,11/30/2020 0:00:00,12/1/2014 0:00:00,42.359099999999998,-71.058300000000003,1580,,http://www.bostonplans.org/projects/development-projects/17-Court-Street-Renovation,17-Court-Street-Renovation,200
851,Westminister House Project,,1581,,,,,,,Roxbury,,,7/5/2013 0:00:00,10/20/2016 0:00:00,3/26/2019 0:00:00,,10/30/2020 0:00:00,,42.316600000000001,-71.096699999999998,1581,,,Westminister-House-Project,404
852,41-43 Saratoga Street,,1582,,,,,,,East Boston,,,7/25/2013 0:00:00,9/12/2013 0:00:00,10/10/2013 0:00:00,2/27/2015 0:00:00,12/10/2020 0:00:00,9/12/2013 0:00:00,42.375999999999998,-71.037499999999994,1582,,http://www.bostonplans.org/projects/development-projects/41-43-Saratoga-Street,41-43-Saratoga-Street,200
853,Boston University - 610 Commonwealth Ave (CILSE),,1583,,,,,,,Fenway,,,7/18/2014 0:00:00,9/18/2014 0:00:00,6/9/2015 0:00:00,3/8/2017 0:00:00,10/30/2020 0:00:00,,42.348599999999998,-71.100700000000003,1583,,,Boston-University-610-Commonwealth-Ave-(CILSE),404
854,Brighton Landing,,1584,,,,,,,Brighton,,,,8/13/2015 0:00:00,4/2/2014 0:00:00,11/13/2014 0:00:00,10/30/2020 0:00:00,,42.357199999999999,-71.147700000000000,1584,,http://www.bostonplans.org/projects/development-projects/Brighton-Landing,Brighton-Landing,200
855,Coppersmith Village Development,,1585,,,,,,,East Boston,,6/21/2013 0:00:00,11/18/2013 0:00:00,1/16/2014 0:00:00,12/29/2015 0:00:00,8/14/2019 0:00:00,11/30/2020 0:00:00,10/17/2019 0:00:00,42.372300000000003,-71.041200000000003,1585,,http://www.bostonplans.org/projects/development-projects/Coppersmith-Village-Development,Coppersmith-Village-Development,200
856,"148-152 Dorchester Avenue, Allele Building Phase II",,1586,,,,,,,South Boston,,,8/5/2013 0:00:00,9/12/2013 0:00:00,4/21/2016 0:00:00,6/22/2016 0:00:00,11/30/2020 0:00:00,5/15/2014 0:00:00,42.341700000000003,-71.056600000000003,1586,,,"148-152-Dorchester-Avenue,-Allele-Building-Phase-II",404
857,Landmark Center,,1587,,,,,,,Fenway,,8/8/2013 0:00:00,10/8/2013 0:00:00,1/16/2014 0:00:00,8/13/2014 0:00:00,11/20/2015 0:00:00,10/30/2020 0:00:00,,42.344499999999996,-71.102300000000000,1587,,http://www.bostonplans.org/projects/development-projects/Landmark-Center,Landmark-Center,200
858,Seaport Square Parcel L1,,1588,,,,,,,South Boston Waterfront,,,,11/14/2013 0:00:00,8/31/2015 0:00:00,,11/29/2020 0:00:00,11/14/2013 0:00:00,42.350400000000000,-71.045500000000004,1588,,http://www.bostonplans.org/projects/development-projects/Seaport-Square-Parcel-L1,Seaport-Square-Parcel-L1,200
859,Brigham and Women's Hospital - Building for the Future,,1589,,,,,,,Longwood Medical Area,,,6/17/2009 0:00:00,2/16/2010 0:00:00,,,11/30/2020 0:00:00,2/16/2010 0:00:00,42.335799999999999,-71.106800000000007,1589,,,Brigham-and-Women-s-Hospital-Building-for-the-Future,404
860,The Boston Conservatory - 132 Ipswich Street,,1591,,,,,,,Fenway,,,,9/15/2011 0:00:00,6/3/2013 0:00:00,7/17/2014 0:00:00,10/30/2020 0:00:00,,42.347200000000001,-71.093800000000002,1591,,,The-Boston-Conservatory-132-Ipswich-Street,404
861,61-83 Braintree Street aka 75 Braintree Street,,1592,,,,,,,Allston,,8/5/2013 0:00:00,11/27/2013 0:00:00,2/13/2014 0:00:00,4/1/2016 0:00:00,7/31/2017 0:00:00,11/30/2020 0:00:00,3/29/2018 0:00:00,42.356400000000001,-71.135400000000004,1592,,,61-83-Braintree-Street-aka-75-Braintree-Street,404
862,600 Harrison Avenue,,1593,,,,,,,South End,,8/22/2013 0:00:00,11/18/2013 0:00:00,1/16/2014 0:00:00,1/8/2015 0:00:00,10/13/2016 0:00:00,12/21/2020 0:00:00,8/15/2017 0:00:00,42.340100000000000,-71.067999999999998,1593,,http://www.bostonplans.org/projects/development-projects/600-Harrison-Avenue,600-Harrison-Avenue,200
863,Hotel Commonwealth Expansion,,1594,,,,,,,Fenway,,8/21/2013 0:00:00,10/8/2013 0:00:00,12/5/2013 0:00:00,8/13/2014 0:00:00,12/2/2016 0:00:00,11/30/2020 0:00:00,12/5/2013 0:00:00,42.348500000000001,-71.095699999999994,1594,,http://www.bostonplans.org/projects/development-projects/Hotel-Commonwealth-Expansion,Hotel-Commonwealth-Expansion,200
864,Suffolk Downs,,1595,,,,,,,East Boston,,8/30/2013 0:00:00,10/9/2013 0:00:00,,,,10/30/2020 0:00:00,,42.393900000000002,-71.001199999999997,1595,,http://www.bostonplans.org/projects/development-projects/Suffolk-Downs,Suffolk-Downs,200
865,37-43 North Beacon Street,,1596,,,,,,,Allston,,1/3/2018 0:00:00,3/7/2018 0:00:00,9/13/2018 0:00:00,11/5/2019 0:00:00,,11/30/2020 0:00:00,9/11/2019 0:00:00,42.354100000000003,-71.139300000000006,1596,,http://www.bostonplans.org/projects/development-projects/37-43-North-Beacon-Street,37-43-North-Beacon-Street,200
866,Boston Childrens Hospital - 819 Beacon Street,,1597,,,,,,,Fenway,,,10/12/2012 0:00:00,11/14/2013 0:00:00,,,11/30/2020 0:00:00,11/14/2013 0:00:00,42.347000000000001,-71.102000000000004,1597,,,Boston-Childrens-Hospital-819-Beacon-Street,404
867,Boston Childrens Hospital - Parking Garage Addition,,1598,,,,,,,Longwood Medical Area,,,10/12/2012 0:00:00,11/14/2013 0:00:00,1/9/2017 0:00:00,3/28/2014 0:00:00,11/30/2020 0:00:00,11/14/2013 0:00:00,42.338000000000001,-71.104399999999998,1598,,,Boston-Childrens-Hospital-Parking-Garage-Addition,404
868,BUMC - Moakley Cancer Center Addition,,1599,,,,,,,South End,,,,11/14/2013 0:00:00,12/23/2014 0:00:00,12/28/2015 0:00:00,11/29/2020 0:00:00,11/14/2013 0:00:00,42.335500000000003,-71.072400000000002,1599,,http://www.bostonplans.org/projects/development-projects/BUMC-Moakley-Cancer-Center-Addition,BUMC-Moakley-Cancer-Center-Addition,200
869,BUMC - New Inpatient Building Phase 1,,1600,,,,,,,South End,,,,11/14/2013 0:00:00,7/24/2013 0:00:00,7/31/2014 0:00:00,11/29/2020 0:00:00,11/14/2013 0:00:00,42.334099999999999,-71.073499999999996,1600,,http://www.bostonplans.org/projects/development-projects/BUMC-New-Inpatient-Building-Phase-1,BUMC-New-Inpatient-Building-Phase-1,200
870,BUMC - New Inpatient Building Phase 2,,1601,,,,,,,South End,,,,11/14/2013 0:00:00,,,11/29/2020 0:00:00,11/14/2013 0:00:00,42.334200000000003,-71.072900000000004,1601,,http://www.bostonplans.org/projects/development-projects/BUMC-New-Inpatient-Building-Phase-2,BUMC-New-Inpatient-Building-Phase-2,200
871,BUMC - New Patient Transport Bridge,,1602,,,,,,,South End,,,,11/14/2013 0:00:00,10/26/2015 0:00:00,2/5/2016 0:00:00,11/29/2020 0:00:00,11/14/2013 0:00:00,42.334499999999998,-71.071799999999996,1602,,http://www.bostonplans.org/projects/development-projects/BUMC-New-Patient-Transport-Bridge,BUMC-New-Patient-Transport-Bridge,200
872,BUMC - Administration and Clinical Building,,1603,,,,,,,South End,,,,11/14/2013 0:00:00,10/26/2015 0:00:00,2/5/2016 0:00:00,11/29/2020 0:00:00,11/14/2013 0:00:00,42.334000000000003,-71.071899999999999,1603,,http://www.bostonplans.org/projects/development-projects/BUMC-Administration-and-Clinical-Building,BUMC-Administration-and-Clinical-Building,200
